-1.18183461834151,-4.35733881885338,-1.04066165324113,-1.1170273588868
-1.51043010346005,-4.36303418318154,-0.89869021573868,-1.02347843210057
-1.4351312969386,-4.65411065809766,-1.11274417528596,-0.858640679428507
-1.1907443772707,-4.69144217632148,-1.10726237992594,-1.03178785029462
-1.11610791825503,-4.42802445707589,-1.13347750800549,-1.08294196386774
-1.51965964859877,-3.90388174865594,-0.708312117332956,-1.31462345166513
-1.53385940572079,-4.37094917837921,-0.879526128689616,-1.03091717972867
-1.42222814491413,-4.82781071540414,-0.98727453215537,-0.972255077762352
-1.08984323296259,-4.65924343694609,-1.07209332434089,-1.16486130527127
-1.29962531940527,-4.24726092984503,-0.861442352693043,-1.23611540748273
-1.186561628099,-4.36007352518517,-1.089976467245,-1.06209988681446
-1.62742400897052,-4.28252261725709,-0.786565528403414,-1.09556368845706
-1.26964626925676,-4.5375348734024,-1.02568486301804,-1.05034097776063
-1.33601476413546,-4.43666617578078,-0.899820917219451,-1.14372181478282
-1.46109937432813,-4.5125459747036,-0.83481344935061,-1.12981514257647
-1.31580207355761,-4.22840231230265,-0.903982374719085,-1.16407443433624
-1.44378706268257,-4.09414994983784,-1.00547852018269,-0.963832185697089
-1.19607311928594,-4.91558513160475,-1.26389782161147,-0.897128661256242
-0.991033950730754,-4.32919519451797,-1.02149182452409,-1.36425206144226
-1.61528106004216,-4.27849363543881,-0.798253272404364,-1.08711705254667
-1.24297046893557,-4.50025362333287,-1.04630262729478,-1.05229964881692
-1.21207008089353,-4.56013307486358,-1.10602800395186,-1.0186332045117
-1.48030374477497,-4.52467909974572,-0.930020311809296,-1.00226385713076
-0.972394692620984,-4.46619413688347,-1.03519924551985,-1.36579751722604
-1.34364943521218,-4.46445484353204,-1.23427069465415,-0.828851761983439
-1.08777469027947,-4.51524492705666,-0.944402983671318,-1.33490994942951
-1.26039538457948,-4.43619406696047,-0.916261374883508,-1.1887379720437
-1.35673909486299,-4.35565752449482,-0.861543235923107,-1.18039507202484
-1.33350417040317,-4.35314071862227,-1.07645388456118,-0.960295801609226
-1.64838643975431,-4.54685477116341,-0.989675010015751,-0.854861739988093
