-2.60328150823275,-3.02041824096549,-0.284253418721158,-2.08254205527075
-2.22419255780783,-2.47644598089977,-0.368943144554806,-2.15124534635322
-2.71880297694166,-3.52905989419846,-0.26340098011722,-1.9930425317308
-2.63164433385494,-3.30874787765712,-0.275074681531659,-2.02523644960894
-2.14236986805717,-2.385534964977,-0.397668846897262,-2.13116071648175
-2.76067864679658,-2.64376033488026,-0.298794368933462,-2.08791069693558
-2.56021070546949,-2.21857434519697,-0.34686163327689,-2.2345120008573
-2.50521884439839,-2.77833192683013,-0.311088021112558,-2.09110277931803
-2.50339875500706,-3.16748582798283,-0.2977031174313,-2.01318626418004
-2.70310327169825,-3.48367843412391,-0.259751334343517,-2.03206127691957
-2.69443311728893,-3.29021604502423,-0.259965158194121,-2.08670734659001
-2.8786328120717,-3.34649179854507,-0.244788666818289,-2.07377110892917
-2.73235359051067,-2.89355989595177,-0.299814681928192,-1.97616470654748
-2.65689674198106,-2.92826735730758,-0.284507917982461,-2.08779360877289
-2.55424740627871,-2.71932397955902,-0.318942235179397,-2.04475080631439
-2.74505946471253,-3.02790521357201,-0.270878905443957,-2.08240822918832
-2.64049681879736,-3.08879591752315,-0.285514257950283,-2.02882618463058
-2.67612215760606,-2.96713850691294,-0.285283667233527,-2.05635673683162
-2.2902210893285,-2.71505100148111,-0.356327522600094,-2.02259922895851
-2.52614346099582,-2.53886077095746,-0.344276350750072,-2.02235190601798
-2.70009642359888,-3.01395263674905,-0.286789945511966,-2.01714797213898
-2.39949859668137,-2.76420378132494,-0.332896689072624,-2.04510938278398
-3.11582661189908,-3.42809854493187,-0.24379544019245,-1.96924877472658
-3.01484857694188,-2.79885250888869,-0.276736617886981,-2.02637349919425
-2.69861022941438,-2.99063735418921,-0.281715715776134,-2.05605723483643
