-2.23524782653836,-3.31525103644342,-0.368196615392691,-1.80345758844796
-2.11504948218534,-2.94618213326633,-0.405351281135346,-1.83201781042681
-2.28388132038604,-3.60826331024773,-0.340020078426898,-1.83723526596389
-2.25887850857229,-3.75122926619586,-0.354146229441186,-1.77036265860522
-1.90511214561942,-1.9636733796326,-0.525996281746345,-2.1212156513717
-2.01161552844052,-3.66081947612138,-0.385682154746538,-1.82927719730021
-1.97756690098386,-3.50092342128322,-0.397337807173016,-1.83685331619731
-2.19296302292932,-2.95908938070026,-0.39990213573661,-1.79478847074701
-2.08698141840261,-4.56656910641351,-0.341688147983356,-1.86448746595943
-2.09514711218935,-3.88460562668757,-0.361385749499874,-1.83457259939254
-2.10351359812231,-3.12915037337434,-0.417246010777715,-1.74091821600331
-2.49117933369268,-2.64608822950772,-0.411131734411995,-1.69630368456399
-2.61715843119227,-3.5865431313577,-0.312549378576335,-1.78547983381522
-1.81133473398094,-2.73201707046526,-0.466952340609527,-1.93401695611037
-2.43958623534009,-3.83807691124144,-0.328159327708051,-1.76597566653364
-2.38881550327129,-3.74249733076118,-0.307457499876617,-1.90211414401902
-2.35159137570649,-3.52463750091421,-0.358801224189178,-1.73269758528394
-2.19436281811105,-2.92904764868814,-0.395135157187097,-1.82304240299879
-1.97691354799973,-2.76424671977956,-0.423428295846512,-1.94015081498107
-2.08904985720406,-3.54078732409435,-0.369780776702245,-1.85585634442965
