-0.0153703501819499,-4.18299026967779
-0.0147511599760865,-4.22380007031638
-0.0179676124483144,-4.02815480501071
-0.0120358875692796,-4.42587436931176
-0.0229209411366586,-3.78714290643633
-0.00902341653135447,-4.71244055942924
-0.0116822705772903,-4.45551837055264
-0.0219067648400827,-3.83189317945332
-0.0170250856228766,-4.08156786332512
-0.0163916199956283,-4.11916966542693
-0.0106935582729954,-4.54345576383512
-0.0352746669708772,-3.36217571032776
-0.0376275359672774,-3.29877393276283
-0.00893074596839751,-4.72271740221479
-0.0083412061201327,-4.79071515842024
-0.0292847890141691,-3.5452937055126
-0.0102937435859767,-4.581361443886
-0.022231963078326,-3.81731963473763
-0.00891625368511322,-4.72433422543133
-0.00806487087154804,-4.82426730384852
