-0.24283987843106,-1.53431700131445
-0.0808589985912475,-2.55520548939066
-0.526879689182924,-0.892682776931372
-0.0680316105004241,-2.72160578837285
-0.128505865207343,-2.11534568609471
-0.315362395045583,-1.30757357410651
-0.240954474512102,-1.54120654493984
-0.253041839004947,-1.49805485014154
-0.406939201606365,-1.09567060455451
-0.0994198395327563,-2.3577017000147
-0.202950510230276,-1.69455276086667
-0.366261237742673,-1.18195581930652
-0.379943179455052,-1.15169750662668
-0.188792548688822,-1.76001809851013
-0.22006983522171,-1.6218281344002
-0.0643134013564186,-2.77597161461103
-0.0611433010502864,-2.82495085672224
-0.0789792675739636,-2.5777996388297
-0.13408022451195,-2.07560812945489
-0.265703907536192,-1.45528479525739
