-2.58414769675155,-0.0784593597575578
-1.85301697799307,-0.170507814801127
-3.0391682513683,-0.0490586274838254
-2.92847740953653,-0.0549614896732641
-2.32240814269259,-0.103182016434018
-2.20188182482969,-0.117202401840241
-3.3109284457005,-0.0371644064529472
-1.90372713718038,-0.161357479584911
-2.81888879679288,-0.0615267558189651
-2.49116493953269,-0.0864443789054453
-2.41458817911285,-0.0936561133483539
-2.61769945734917,-0.0757699358421674
-2.57298339989177,-0.0793761085863029
-3.24373718819285,-0.0397993981803763
-2.74772039029716,-0.0662186069023712
-3.29746162465814,-0.0376778899533713
-2.75297925379758,-0.0658595931688236
-2.38587234525255,-0.0965204612461186
-2.17753541702809,-0.120271663503229
-2.89390988776274,-0.056950677885585
