-0.553028775657592,-0.856148585227369
-0.425173109096758,-1.06032457243258
-0.489136484657833,-0.949732824321748
-0.479813192004776,-0.964690837384003
-0.509773846091257,-0.917870475492562
-0.661091926075519,-0.726264100247139
-0.394657723031845,-1.12058389796874
-0.501122456601226,-0.931024333565806
-0.497177185771458,-0.93711914987568
-0.529692470450266,-0.888641545322558
-0.481278003997749,-0.962316579623333
-0.521468081080509,-0.900536444830403
-0.584333000505712,-0.815264138061779
-0.498462623505173,-0.935126625837805
-0.660472434851021,-0.726925733411277
-0.616667195538377,-0.775964366576817
-0.438035179741971,-1.03649160306519
-0.494756742824025,-0.940888818998184
-0.512483853320873,-0.91380853190519
-0.490945106805748,-0.946872808584543
