-4.13800174034592,-0.016083347733113
-3.69486723494327,-0.0251647456015826
-4.47493280598065,-0.011456361728653
-3.50797042398391,-0.0304155528854908
-3.82844929646653,-0.0219831760273323
-3.83553647937708,-0.0218262213459033
-3.63131124524104,-0.0268383870417539
-4.24733706937072,-0.0144055324282013
-4.10091107823432,-0.0166961922051982
-4.10451014205763,-0.0166357078390426
-4.05343492622746,-0.0175151309977062
-4.36530683069569,-0.0127922272906735
-3.45414831741661,-0.0321247361537067
-4.23159001174362,-0.0146358539588326
-3.60561360389447,-0.0275467184768152
-2.90707430722934,-0.0561845449616661
-4.05782657906964,-0.0174377061773099
-4.08283222381086,-0.0170033894476316
-3.7239892900165,-0.024433567346436
-3.97772438668925,-0.0189058027894797
