-2.83992109828092,-0.0602068773676415
-2.01735543892585,-0.142724081753209
-2.5492018188133,-0.0813662652365609
-1.85787013029505,-0.16960817081123
-2.24912778095577,-0.111480533573707
-2.9877274896028,-0.051716379027452
-2.54601265933802,-0.081637072543707
-2.00944108788391,-0.143943795164045
-1.54893497339951,-0.238859075782618
-2.7802823236713,-0.0640277128600981
-2.96958786878996,-0.0526884338631179
-2.04763626012425,-0.138158721455489
-1.95319187091904,-0.152942197942319
-2.48065600047516,-0.0873986970916842
-2.65207831577034,-0.0731133454309867
-3.16389751125286,-0.0431796759338471
-2.86376916363221,-0.058745531587727
-2.0318866753269,-0.14051338698972
-2.05999732324445,-0.136340260727469
-2.7099202972691,-0.0688594269177475
