-0.732266120329784,-0.655501096427659
-0.746892427087271,-0.642143752103608
-1.05870874120944,-0.426030325098559
-0.793036336686922,-0.602335941537812
-0.769146206869677,-0.622518283152484
-0.990472215560271,-0.464262172038261
-0.558193571276152,-0.849197301168572
-0.582264296820819,-0.817876340356093
-0.861797870392131,-0.548877111129995
-1.06713094708154,-0.421585404849113
-0.615720978691107,-0.777075123986072
-0.792504062471728,-0.602776016280269
-0.87213531851633,-0.541384335668887
-0.436521649341222,-1.03925107031588
-0.912201068078984,-0.51356138781285
-0.909994450229146,-0.515045277256559
-0.695611670424299,-0.690688749477137
-0.615765667617981,-0.777022612533236
-0.923000924829966,-0.506377046785009
-1.01740503601677,-0.448683543989419
